20	0.0005781647372344736
40	0.008999005252205476
61	0.03250840707944037
81	0.06837694482827508
101	0.11421404066807903
122	0.16959132433303065
142	0.22649115010782764
163	0.28812470996716955
183	0.34616142147415513
203	0.40113137465518517
224	0.4542902102982914
244	0.5003767192468151
265	0.544157491454312
285	0.5811256079135595
305	0.6139675660862459
326	0.6442947265830962
346	0.6695479968407968
366	0.6915191911660634
387	0.7114408450113522
407	0.7277847900315448
428	0.7425113026056442
448	0.7545718860787314
468	0.7648376567555858
489	0.7739530995532915
509	0.7811947373507379
530	0.7875048435993262
550	0.7924288722189577
570	0.7965019736830536
591	0.7999944671526089
611	0.8026812383541474
632	0.8049790499595789
652	0.8067519678188874
672	0.8081987006468577
693	0.8093993268362634
713	0.8103179263549524
733	0.8110338678738257
754	0.8116175650178014
774	0.8120624549664535
795	0.8124113720846368
815	0.8126916475929655
835	0.8129084913043289
856	0.8130627861311724
876	0.8131565478918431
897	0.8132067336752131
917	0.8132182840888087
937	0.8132099960301373
958	0.8131734348602362
978	0.8131128758550048
999	0.8130475664968128
